Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,,,
CN,Dongguan,Line 3,Line 3 feeder,2024,2028,0,1.8,100.00%,1.8,0,0,1,,Plan,"1,297",CNY,2019,0.2380,308.69,171.5,1.252572783,386.7,214.8,Plan,https://baijiahao.baidu.com/s?id=1638089292564878111&wfr=spider&for=pc,,,,
SA,Riyadh,Blue,Blue,2015,2016,0,38,42.63%,16.2,0,0,22,,Trade,"6,561",USD,2013,1.82,11941.02,314.2,1.374627077,"16,414.4",432.0,Plan,http://www.riyadhmetro.sa/,,,,
SA,Riyadh,Red,Red,2014,2020,0,25.3,0.00%,0.0,0,0,13,,Trade,"2,880",USD,2013,1.82,5241.6,207.2,1.374627077,"7,205.2",284.8,Media,,,,,
SA,Riyadh,Orange,Orange,2014,2017,0,40.7,14.00%,5.7,0,0,20,,Trade,"5,002",USD,2013,1.82,9103.64,223.7,1.374627077,"12,514.1",307.5,Media,,,,,
SA,Riyadh,Yellow,Yellow,2014,2020,0,29.6,0.00%,0.0,0,0,8,,Trade,"2,270",USD,2013,1.82,4131.4,139.6,1.374627077,"5,679.1",191.9,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,,,
SA,Riyadh,Green,Green,2015,2016,0,12.9,93.02%,12.0,0,0,11,,Trade,"2,220",USD,2013,1.82,4040.4,313.2,1.374627077,"5,554.0",430.5,Trade,https://www.fastmetroriyadh.com/ar/%d8%a7%d9%84%d8%ae%d8%b1%d9%8a%d8%b7%d8%a9-2/,,,,
SA,Riyadh,Purple,Purple,2014,2019,0,29.9,0.00%,0.0,0,0,6,,Trade,"3,330",USD,2013,1.82,6060.6,202.7,1.374627077,"8,331.1",278.6,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,,,
SA,Jeddah,Jeddah Metro,Jeddah Metro,2014,2025,0,161.1,12.41%,20.0,0,0,81,,Trade,"12,000",USD,2015,1.435,17220,106.9,1.351080302,"23,265.6",144.4,Plan,http://www.metrojeddah.com.sa/page/Metro,,,,
SA,Mecca,Mecca Metro,Mecca Metro,2009,,,188,,,#N/A,#N/A,90,,,"62,000",SAR,2010,0.616,38192,203.1,1.468563121,"56,087.4",298.3,,,,,,
SA,Ad Dammam,Dammam Metro,Dammam Metro (a-Sharqiya),2014,,0,50,0.00%,0.0,0,0,,,,"16,000",USD,2010,1.623,25968,519.4,1.468563121,"38,135.6",762.7,Media,https://www.bncnetwork.net/Project/Dammam_Metro/lLeKWJzyKRk=,,,,
QA,Doha,Doha Metro,Doha Metro,2013,2026,0,124,89.92%,111.5,0,0,,,Trade,"36,000",USD,2013,2.5,90000,725.8,1.374627077,"123,716.4",997.7,Media,https://www.railway-technology.com/projects/doha-metro/,,,,
BH,Bahrain,Phase 1,Phase 1 (Red & Blue),2018,2023,1,28.6,0.00%,0.0,0,0,20,,,453,BD,2019,5,2265,79.2,1.252572783,"2,837.1",99.2,Media,https://www.urbantransportnews.com/bahrain-to-finalise-109-km-light-metro-rail-bids-in-march-2020/,,,,
BH,Bahrain,Phase 2,Phase 2,2020,X,1,72.7,0.00%,0.0,0,0,,,,"1,500",BD,2010,5,7500,103.2,1.468563121,"11,014.2",151.5,Media,http://www.tradearabia.com/news/stn_178416.html,,,,
AE,Dubai,Phase 1,Phase 1 - Red Line,2005,2010,0,35,13.43%,4.7,0,0,29,,Trade,"4,200",USD,2005,1.8,7560,216.0,1.639677419,"12,396.0",354.2,,,,,,
AE,Dubai,Phase 2,Phase 2 - Green Line,2006,2010,0,22.5,35.11%,7.9,0,0,20,,,"3,600",USD,2006,1.9,6840,304.0,1.5884375,"10,864.9",482.9,,,,,,
AE,Dubai,Red Line,Phase 3 (Red Line Extension/Route 2020),2016,2020,0,15,21.33%,3.2,0,0,7,,Trade,"2,900",USD,2016,1.9,5510,367.3,1.334248584,"7,351.7",490.1,Media,https://www.railway-technology.com/projects/route-2020-dubai/,,,,
EG,Cairo,Line 1,Line 1,1982,1987,1,44,14.32%,6.3,0,0,35,,Trade,973,EGP,1987,2.5,2432.5,55.3,2.818917254,"6,857.0",155.8,Media,,,,,
EG,Cairo,Line 2,Line 2,1993,2005,0,22,43.18%,9.5,0,0,20,,Trade,"9,700",EGP,2005,1,9700,440.9,1.639677419,"15,904.9",722.9,Media,,,,,
EG,Cairo,Line 3,Line 3 Phase 1,2006,2012,0,4.3,100.00%,4.3,0,0,5,,Trade,"4,200",EGP,2009,0.714285714,3000,697.7,1.492651617,"4,478.0","1,041.4",Media,http://english.ahram.org.eg/NewsContent/3/12/35035/Business/Economy/Cairos-rd-underground-line-opens-Tuesday-linking-A.aspx,,,,
EG,Cairo,Line 4,Line 4 (4 Phases),2019,X,0,19,,,#N/A,#N/A,17,,,"3,600",USD,2019,3.6,12960,682.1,1.252572783,"16,233.3",854.4,,,,,,
EG,Cairo,Line 6,Line 6,2017,X,0,21,65.24%,13.7,0,0,24,,Trade,"4,000",USD,2017,3.1,12400,590.5,1.306417265,"16,199.6",771.4,Media,https://tunnelbuilder.com/News/New-metro-line-6-in-Cairo-deal-signed-.aspx,,,,
KW,Kuwait City,Kuwait Metro,Kuwait Metro,2020,2025,0,160,35.00%,56.0,0,0,68,,Trade,"20,000",USD,2020,1.52,30400,190.0,1.237308306,"37,614.2",235.1,Media,https://www.railjournal.com/passenger/metros/kuwait-announces-details-of-metro-project/,,,,
CN,Shanghai,Line 15,Line 15,2016,2021,0,42.3,100%,42.3,,,30,138,,"47,683.00",CNY,2019,0.2380,11348.55,268.3,1.252572783,"14,214.9",336.0,Trade,http://www.rail-transit.com/project/show.php?itemid=287,,,,
CN,Shanghai,Line 14,Line 14,2014,2021,0,38.15,100%,38.15,,,31,184,,"58,073.00",CNY,2021,0.2390,13879.45,363.8,1.181787652,"16,402.6",429.9,Trade,http://www.rail-transit.com/project/show.php?itemid=201,,,,
CN,Shanghai,Line 16,Line 16,2010,2014,0,58.96,23.22%,13.69,45.3992,0,,,Media,"18,160",CNY,2010,0.3000,5448,92.4,1.468563121,"8,000.7",135.7,Media,https://www.sohu.com/a/134664821_249521;  https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A16%E5%8F%B7%E7%BA%BF,,,,
CN,Shenzhen,Line 1,Line 1 Phase 2,,,0,23.5,77.87%,18.3,3.43,1.975,15,,Plan,"12,126",CNY,2019,0.2380,2885.99,122.8,1.252572783,"3,614.9",153.8,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 2,Line 2,,,0,35.8,100.00%,35.8,0,0,29,,Plan,"17,787",CNY,2019,0.2380,4233.31,118.2,1.252572783,"5,302.5",148.1,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 3,Line 3,,,0,41.5,44.63%,18.52,23.24,0,30,,Plan,"16,858",CNY,2019,0.2380,4012.20,96.7,1.252572783,"5,025.6",121.1,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 4,Line 4 Phase 2,,,0,15.94,31.93%,5.09,10.9986,0,10,,Plan,"5,799",CNY,2019,0.2380,1380.16,86.6,1.252572783,"1,728.8",108.5,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 5,Line 5,,,0,40.1,89.28%,35.8,4.411,0,27,,Plan,"20,558",CNY,2019,0.2380,4892.80,122.0,1.252572783,"6,128.6",152.8,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 7,Line 7,,2016,0,30.2,100.00%,30.2,0,0,28,,Plan,"26,876",CNY,2013,0.2730,7337.15,243.0,1.374627077,"10,085.8",334.0,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 9,Line 9,,,0,25.33,100.00%,25.33,0,0,22,,Plan,"22,371",CNY,2019,0.2380,5324.30,210.2,1.252572783,"6,669.1",263.3,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,,,
CN,Shenzhen,Line 8,Line 8 Phase 2,2019,2024,0,8.023,100%,8.023,,,4,138,,"6,316.00",CNY,2021,0.2390,1509.52,188.1,1.181787652,"1,783.9",222.4,Trade,http://www.rail-transit.com/project/show.php?itemid=354,,,,
CN,Guangzhou,Line 13,Line 13 Phase 1,2013,2017,0,27.03,100.00%,27.03,0,0,11,,Media,"19,038",CNY,2013,0.2730,5197.374,192.3,1.374627077,"7,144.5",264.3,Media,http://www.dcement.com/Article/201310/117609.html,,,,
CN,Guiyang,Line 1,Line 1 Phase 1,2013,2017,0,34.3,84.55%,29,5.14,0.348,25,,Media,"19,370",CNY,2010,0.3000,5811,169.4,1.468563121,"8,533.8",248.8,Media,https://zh.wikipedia.org/wiki/%E8%B4%B5%E9%98%B3%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF,,,,
CN,Wuhan,Line 4,Line 4 Phase 1,2009,,0,15.4,100.00%,15.4,0,0,15,,Media,"9,400",CNY,2009,0.3170,2979.8,193.5,1.492651617,"4,447.8",288.8,Plan,https://zh.wikipedia.org/wiki/%E6%AD%A6%E6%B1%89%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A4%E5%8F%B7%E7%BA%BF#%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B,,,,
CN,Chengdu,Line 8,Line 8 Phase 1,2021,,0,29.1,100%,29.1,,,25,138,,"23,757.00",CNY,2019,0.2380,5654.166,194.3,1.252572783,"7,082.3",243.4,Plan,rail-transit.com/project/show.php?itemid=77,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/W020190905517098302181.pdf,,,
CN,Chengdu,Line 9,Line 9 Phase 1,2016,2020,0,22.2,100.00%,22.2,0,0,13,,Plan,"20,253",CNY,2017,0.2390,4840.48906,218.0,1.306417265,"6,323.7",284.9,Plan,https://www.chengdurail.com/detail/7247.html,,,,
CN,Chengdu,Line 10,Line 10 Phase 2,2016,2020,0,26.7,38.95%,10.4,16.554,0,9,138,Plan,"13,156",CNY,2016,0.2510,3302.156,123.7,1.334248584,"4,405.9",165.0,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201607/W020190910671924062945.pdf,,,,
TR,Istanbul,M3,M3 Phase 2,2015,2023,0,8.9,100.00%,8.4,0,0,8,180,Plan,333,USD,2019,3,999,112.2,1.252572783,"1,251.3",140.6,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,,,
TR,Istanbul,M8,M8,2016,2022,0,14.3,100.00%,14.3,0,0,11,100,Plan,635,USD,2019,3,1905,133.2,1.252572783,"2,386.2",166.9,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,,,
TR,Istanbul,M5,M5 Phase 2-M13,2016,2027,0,17.8,100.00%,17.8,0,0,13,140,Plan,657,USD,2019,3,1971,110.7,1.252572783,"2,468.8",138.7,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,,,
TR,Istanbul,M12,M12 ,2017,2023,0,13,100.00%,13,0,0,11,100,Plan,698,USD,2020,3.3,2303.4,177.2,1.237308306,"2,850.0",219.2,Plan,https://ekap.kik.gov.tr/EKAP/Ortak/IhaleArama/index.html,,,,
TR,Istanbul,M11,M11 Phase 1,2016,2022,0,37.5,100.00%,37.5,0,0,9,180,Plan,"1,130",USD,2019,3,3390,90.4,1.252572783,"4,246.2",113.2,Media,https://www.insaatderyasi.com/gayrettepe-3-havalimani-metro-ihalesine-1-milyar-euro-1718h.htm,,,,
TR,Istanbul,M11,M11 Phase 2,2018,2022,0,32,100.00%,32,0,0,7,180,Plan,916,USD,2020,3.3,3022.8,94.5,1.237308306,"3,740.1",116.9,Trade,http://www.yatirimlar.com/haber-AYGM_Istanbul_Yeni_Havalimani___Halkali_Metro_Hatti_insaati_ile_Elektromekanik_Sistemlerinin_temin_montaj_ve_isletmeye_alma_isleri_ihalesi_icin_sozlesme_imzaladi-248098.htm,,,,
UZ,Tashkent,Sergeli Line,Sergeli Line,2017,2020,0,6.94,0.00%,0,6.94,0,6,,Trade,142,USD,2018,5,711,102.4,1.275269108,906.7,130.7,Plan,http://www.uzbekembassy.in/construction-of-sergeli-metro-line-to-cost-170-1-million/,,,,
UZ,Tashkent,Yunusabad Line,Yunusabad Line extension,2017,2020,0,2.9,100.00%,2.9,0,0,2,,Trade,125,USD,2018,5,624,215.2,1.275269108,795.8,274.4,Trade,https://www.railwaypro.com/wp/tashkent-metro-extension-is-underway/,,,,
AT,Vienna,Lainz Tunnel,Lainz Tunnel,1999,2012,1,12.8,100.00%,12.8,0,0,0,,Media,"1,300",EUR,2005,1.25,1625,127.0,1.639677419,"2,664.5",208.2,Media,https://wien.orf.at/v2/news/stories/2537074/,,,,
BR,Rio de Janeiro,Line 4,Line 4,2010,2016,0,16,96.00%,15.4,0,0,7,,Measured,"10,300",BRL,2013,0.59,6077,379.8,1.374627077,"8,353.6",522.1,Trade,http://itdpbrasil.org.br/wp-content/uploads/2018/05/ITDP_PP_Linha_4_Maio_2018.pdf,,,,
BR,Salvador,SkyRail Bahia,SkyRail Bahia,2020,2022,0,23.3,0.00%,0,0,0,26,,Trade,689,USD,2021,2.3,1584.7,68.0,1.181787652,"1,872.8",80.4,Trade,https://www.yicaiglobal.com/news/byd-design-for-usd689-million-brazil-monorail-gets-green-light,,,,
BR,Sao Paulo,Line 17,Line 17,2012,2021,0,7.7,0.00%,0,0,0,8,,Trade,"1,300",USD,2016,2.3,2990,388.3,1.334248584,"3,989.4",518.1,Trade,https://www.railjournal.com/in_depth/21-rail-projects-to-watch-in-2021,,,,
CA,Calgary,Green Line,Green Line stage 1,2021,2027,0,20,20.00%,4,0,0,15,,Wiki,"5,500",CAD,2024,0.84,4620,231.0,1.020848675,"4,716.3",235.8,Media,https://globalnews.ca/news/7527443/green-line-lrt-calgary-alberta-government/,,,,
CA,Vancouver,Millennium Line,Millennium Line Phase 1,1998,2002,0,19.9,0.00%,0,0,0,13,,Wiki,"1,200",CAD,2000,0.81,972,48.8,1.859634146,"1,807.6",90.8,Plan,https://web.archive.org/web/20181110080355/https://www.translink.ca/-/media/Documents/about_translink/corporate_overview/corporate_reports/history/translink_history_nov_2008.pdf,,,,
CA,Vancouver,Canada Line,Canada Line,2005,2009,0,18.4,49.00%,9.1,0,0,16,,Wiki,"2,050",CAD,2007,0.82,1681,91.4,1.544448303,"2,596.2",141.1,Media,https://vancouversun.com/news/local-news/by-the-numbers-canada-line-turns-10,,,,
CA,Vancouver,Evergreen Line,Evergreen Line,2012,2016,0,10.9,18.00%,2,0,0,6,,Wiki,"1,430",CAD,2014,0.81,1158.3,106.3,1.352684002,"1,566.8",143.7,Media,https://thebreaker.news/news/evergreen-line-costs/,,,,
DE,Hamburg,U5,U5-East,2021,2030,0,5.8,93.00%,5.4,0,0,5,,Media,"2,860",EUR,2025,1.3,3718,641.0,#N/A,#N/A,#N/A,Media,"https://www.ndr.de/nachrichten/hamburg/U5-in-Hamburg-Kosten-fuer-oestlichen-Abschnitt-explodieren,ubahn826.html",,,,
FR,Rennes,Line B,Line B,2014,2021,0,14,79.00%,11,0,0,15,,Trade,"1,342",EUR,2020,1.3,1744.6,124.6,1.237308306,"2,158.6",154.2,Plan,http://www.presse.metropole.rennes.fr/accueil/documents-presse/tous-les-documents/27-10165/mise-en-service-de-la-ligne-b-du-metro-de-rennes-metropole-le-21-decembre-2020,,,,
HK,Hong Kong,Tung Chung Line,Tung Chung Line extension,2023,2029,0,1.8,100.00%,1.8,0,0,1,,Media,"18,700",HKD,2016,0.1686,3152.82,1751.6,1.334248584,"4,206.6","2,337.0",Media,https://news.rthk.hk/rthk/en/component/k2/1519400-20200407.htm,,,,
HK,Hong Kong,West Island Line,West Island Line,2009,2016,0,3,100.00%,3,0,0,3,,Plan,"18,500",HKD,2012,0.1834,3392.9,1131.0,1.394762058,"4,732.3","1,577.4",Plan,https://www.legco.gov.hk/yr15-16/english/panels/tp/tp_rdp/papers/tp_rdp20160627cb4-1136-2-e.pdf,,,,
HK,Hong Kong,Airport Railway,Airport Railway,1994,1998,0,34,23.53%,8,6,20,9,200,Plan,"34,000",HKD,1996,0.1871,6361.4,187.1,2.040975143,"12,983.5",381.9,Plan,https://www.info.gov.hk/archive/napco/cost.html,,,,
HK,Hong Kong,Kwung Tong Line,Quarry Bay Congestion Relief Works (Kwung Tong Extension),1997,2001,0,2.1,100.00%,2.1,0,0,0,N/A,Plan,"3,100",HKD,1999,0.1823,565.13,269.1,1.922142857,"1,086.3",517.3,Plan,,,,,
HK,Hong Kong,Tseung Kwan Line,Tseung Kwan O Extension,1999,2002,0,4,100.00%,4,0,0,5,200,Plan,"16,000",HKD,2000,0.1886,3017.6,754.4,1.859634146,"5,611.6","1,402.9",,,,,,
HK,Hong Kong,Penny's Bay Rail Link,Penny's Bay Rail Link (Disneyland Resort Line),2001,2005,0,3.5,25.00%,0.875,0,2.625,2,,Measured,"2,000",HKD,2003,0.2115,423,120.9,1.740375,736.2,210.3,,,,,,
HK,Hong Kong,South Island Line,South Island Line (East),2011,2016,0,7,71.00%,5,2,0,5,,Plan,"16,900",HKD,2013,0.1803,3047.07,435.3,1.374627077,"4,188.6",598.4,Plan,https://www.legco.gov.hk/yr15-16/english/panels/tp/tp_rdp/papers/tp_rdp20160627cb4-1136-2-e.pdf,,,,
HK,Hong Kong,Kwung Tong Line,Kwun Tong Line extension,2011,2016,0,2.6,100.00%,2.6,0,0,2,,Plan,"7,200",HKD,2013,0.1803,1298.16,499.3,1.374627077,"1,784.5",686.3,Plan,https://www.legco.gov.hk/yr15-16/english/panels/tp/tp_rdp/papers/tp_rdp20160627cb4-1136-2-e.pdf,,,,
HK,Hong Kong,Tuen Mun Line,Tuen Mun South Extension,2023,2030,0,2.4,0.00%,0,0,0,2,,Plan,"11,400",HKD,2015,0.1715,1955.1,814.6,1.351080302,"2,641.5","1,100.6",Plan,https://www.legco.gov.hk/yr19-20/english/panels/tp/tp_rdp/papers/tp_rdp20200605cb4-646-1-e.pdf,,,,
HK,Hong Kong,Sha Tin-Central Link,Sha Tin-Central Link,2012,2022,1,17,88.00%,15,0,0,9,,Measured,"87,300",HKD,2017,0.1664,14526.72,854.5,1.306417265,"18,978.0","1,116.4",Trade,https://www.railwaygazette.com/infrastructure/shatin-central-project-faces-23-cost-increase/45602.article,,,,
HK,Hong Kong,Modified Initial System,Modified Initial System,1975,1980,0,15.6,82.10%,12.8,2.8,0,15,200,Plan,"5,637",HKD,1977,0.9157,5161.8009,330.9,5.284306931,"27,276.5","1,748.5",Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l76Vd0tr1CR%2F%2F#.YW2ctNha4E8.link,,,,
HK,Hong Kong,Tsuen Wan Line,Tsuen Wan Extension,1978,1982,0,10.5,80.00%,8.4,2,0.1,10,200,Plan,"3,900",HKD,1980,0.6209,2421.51,230.6,3.886274272,"9,410.7",896.3,Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l7%2Fm%2BLaqXoBAd#.YW1kGBtofbY.link,,,,
HK,Hong Kong,Island Line,Island Line,1981,1986,0,12.5,84.00%,10.5,2,0,14,200,Plan,"8,748",HKD,1983,0.4907,4292.6436,343.4,3.215150602,"13,801.5","1,104.1",Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l7xsxoWQ4dkCT#.YW1js87Ueak.link,,,,
HK,Hong Kong,Eastern Harbour Crossing,Eastern Harbour Crossing,1986,1989,0,4.6,100.00%,4.6,0,0,1,200,Plan,"1,254",HKD,1987,0.3768,472.5072,102.7,2.818917254,"1,332.0",289.6,Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l77yBOL%2Bgwk13#.YW423bEbO3o.link,,,,
IN,Delhi,Noida Metro,Noida Metro,2015,2019,0,29.7,0.00%,0,0,0,21,,Trade,"42,610",INR,2017,0.048,2045.28,68.9,1.306417265,"2,672.0",90.0,Media,https://timesofindia.indiatimes.com/city/noida/noida-greater-noida-metro-link-to-cost-less-than-estimate/articleshow/58370627.cms,,,,
IN,Jaipur,Metro,Phase 1,2011,2020,0,12.1,23.00%,2.8,0,0,11,,Plan,"31,490",INR,2011,0.064,2015.36,166.6,1.423625961,"2,869.1",237.1,Plan,http://mohua.gov.in/upload/uploadfiles/files/Jaipur_Metro_PPT.pdf,,,,
IN,Lucknow,Line 1,Line 1,2014,2019,0,22.9,15.00%,3.4,0,0,22,,Plan,"69,280",INR,2016,0.05,3464,151.3,1.334248584,"4,621.8",201.8,Plan,https://pib.gov.in/newsite/PrintRelease.aspx?relid=133816,,,,
IT,Brescia,Metro,Metro,2003,2013,0,13.7,71.00%,9.7,0,0,17,40,Wiki,716,EUR,2008,1.3,930.8,67.9,1.487341096,"1,384.4",101.1,Media,https://www.giornaledibrescia.it/brescia-e-hinterland/metrobus-a-brescia-arrivano-71-6-milioni-dal-cipe-1.1130855,,,,
IT,Naples,Line 1,Line 1 - city center,1999,2021,0,4.3,100.00%,4.3,0,0,5,110,agency,"1,748",EUR,2017,1.3,2272.4,528.5,1.306417265,"2,968.7",690.4,Plan,,,,,
IT,Naples,Line 1,Line 1 airport extension,2014,2024,0,3.5,100.00%,3.5,0,0,4,110,agency,652,EUR,2019,1.3,847.6,242.2,1.252572783,"1,061.7",303.3,Plan,http://silos.infrastrutturestrategiche.it/admin/scheda.aspx?id=1324,,,,
IT,Naples,Line 1,Line 6 (Mostra-Municipio),2002,2021,0,3.3,100.00%,3.3,0,0,4,80,Plan,790,EUR,2011,1.3,1027,311.2,1.423625961,"1,462.1",443.0,Plan,http://silos.infrastrutturestrategiche.it/admin/scheda.aspx?id=1317,,,,
IT,Turin,Line 2,Line 2 -phase 1-2,2024,2030,0,9.4,100.00%,9.4,0,0,13,60,plan,"1,828",EUR,2020,1.3,2376.4,252.8,1.237308306,"2,940.3",312.8,plan,https://www.infrato.it/wp-content/uploads/2022/01/2022_1_Presentazione-Linea-2.pdf,,,,
JP,Osaka,Hanshin Namba Line,Hanshin Namba Line,2003,2009,1,3.8,100.00%,3.8,0,0,3,,Wiki,"127,500",JPY,2006,0.008,1020,268.4,1.5884375,"1,620.2",426.4,Plan,https://www.hankyu-hanshin.co.jp/upload/irRelatedInfoEn/15.pdf,,,,
RS,Belgrade,Metro Line 1,Metro Line 1,2021,2026,0,22,100.00%,22,0,0,24,,Trade,"1,800",EUR,2023,3.05,5490,249.5,1.050957985,"5,769.8",262.3,Trade,https://www.railwaypro.com/wp/alstom-involved-in-the-belgrade-metro-project/,,,,
RS,Belgrade,Metro Line 2,Metro Line 2,2021,2026,0,20,100.00%,20,0,0,21,,Trade,"2,200",EUR,2023,3.05,6710,335.5,1.050957985,"7,051.9",352.6,Trade,https://www.railwaypro.com/wp/alstom-involved-in-the-belgrade-metro-project/,,,,
SE,Gothenburg,West Link,West Link,2018,2026,1,8,75.00%,6.0,0,0,3,,Plan,"20,000",SEK,2009,0.112,2240,280.0,1.492651617,"3,343.5",417.9,Plan,https://www.trafikverket.se/en/startpage/projects/Railway-construction-projects/The-West-Link-ProjectVastlanken/,,,,
TW,Taipei,"System to 2012, ex-Neihu","System to 2012, ex-Neihu",1988,2012,0,93.9,65.00%,60.9,0,0,92,,Measured,"557,286",TWD,2000,0.0664,37003.7904,394.1,1.859634146,"68,813.5",732.8,Trade,https://www.railjournal.com/in_depth/taiwan-transit-in-transition,,,,
TW,Taipei,Neihu Line,Neihu Line,2002,2009,0,14.8,26.00%,3.8,0,0,12,,Measured,"63,714",TWD,2005,0.0664,4230.6096,285.9,1.639677419,"6,936.8",468.7,Plan,https://web.archive.org/web/20160420112521/http://www2.dorts.gov.tw/news/newsletter/ns259/rp259_02.htm,,,,
TW,Taipei,Xinyi Line,Xinyi Line,2002,2013,0,6.5,100.00%,6.5,0,0,7,,Media,"39,000",TWD,2007,0.0664,2589.6,398.4,1.544448303,"3,999.5",615.3,Media,https://www.taipeitimes.com/News/editorials/archives/2013/11/28/2003577823,,,,
TW,Taipei,Xinyi Line,Xinyi Line East Extension,2016,2022,0,1.4,100.00%,1.4,0,0,1,,Plan,"9,000",TWD,2019,0.0664,597.6,426.9,1.252572783,748.5,534.7,Plan,https://english.gov.taipei/News_Content.aspx?n=A11F01CFC9F58C83&sms=DFFA119D1FD5602C&s=C36916C73CDB70EA,,,,
US,Honolulu,HART,HART,2011,2026,0,32,0.00%,0,0,0,21,,Trade,"11,371",USD,2018,1,11371,355.3,1.275269108,"14,501.1",453.2,Media,https://www.hawaiibusiness.com/hart-history-hawaii-rail-project-when-finished-budget/,,,,
US,Los Angeles,Crenshaw/LAX Line,Crenshaw/LAX Line,2014,2022,0,13.7,34.00%,4.7,0,0,9,,Wiki,"2,100",USD,2017,1,2058,150.2,1.306417265,"2,688.6",196.2,Media,https://spectrumnews1.com/ca/la-west/transportation/2022/01/25/-2-1-billion-crenshaw-lax-light-rail-project-near-completion,,,,
US,Miami,Metrorail extension to MIA,Metrorail extension to MIA,2009,2012,0,3.9,0.00%,0,3.9,0,1,,Plan,506,USD,2010,1,506,129.7,1.468563121,743.1,190.5,Plan,https://www.miamidade.gov/transit/improvement-airportlink.asp,,,,
US,Seattle,West Seattle and Ballard,West Seattle and Ballard,2026,2036,0,19,32.00%,6,0,0,13,,Plan,"12,341",USD,2020,1,12341,649.5,1.237308306,"15,269.6",803.7,Plan,https://publicola.com/wp-content/uploads/2021/01/Presentation-Updated-Project-Cost-Estimates-210107.pdf,,,,
US,Washington,Silver Line,Silver Line Phase 1,2009,2014,0,18.8,4.00%,0.7,0,0,5,,Measured,"2,982",USD,2011,1,2982,158.6,1.423625961,"4,245.3",225.8,Plan,http://www.dullesmetro.com/about-dulles-rail/funding/,,,,
US,Washington,Silver Line,Silver Line Phase 2,2013,2022,0,18.3,0.00%,0,0,0,6,,Plan,"3,050",USD,2017,1,3050,166.7,1.306417265,"3,984.6",217.7,Plan,https://dcist.com/story/22/07/19/silver-line-cost-additional-250-million/,,,,
TR,Adana,First stage,First stage,1996,2010,0,13.9,25.00%,3.5,0,0,13,,Wiki,534,USD,2006,2,1068,76.8,1.5884375,"1,696.5",122.0,Media,https://www.sabah.com.tr/gundem/2010/05/13/adana_metrosu_hizmete_giriyor,,,,
TR,Istanbul,M6,M6,2013,2015,0,3.3,100.00%,3.3,0,0,4,90,Plan,125,USD,2014,2,249.2,75.5,1.352684002,337.1,102.1,Plan,https://www.uab.gov.tr/uploads/cities/istanbul/34-istanbul.pdf,,,,
TR,Istanbul,M3,M3 Phase 3,2017,2022,0,6.2,100.00%,6.2,0,0,4,180,Plan,206,USD,2020,3.3,679.47,109.6,1.237308306,840.7,135.6,Plan,"https://rayhaber.com/2017/03/basaksehir-kayasehir-metrosu-insaati-ihale-sonucu/,",,,,
